0,1074845.9158000001
1,397089.09809760435
2,362515.30035518535
3,345761.20818954654
4,343723.75422147813
5,342991.02494673862
6,342291.04180053488
7,341237.83353301557
8,341105.48207057617
9,341080.91331435705
10,341080.91331435705
