0,293.69668268999993
1,224.05184132542033
2,207.73312383109558
3,196.65142781990471
4,188.03574258080306
5,185.29272429038619
6,184.2398785609432
7,181.31711663283451
8,179.24878735766646
9,178.19303398784831
10,177.8437599826392
11,177.63243782774984
12,177.63243782774984
