0,2821351.7395125418
1,1491531.8555205374
2,700334.93316747458
3,678825.43636844284
4,661045.39956327691
5,650332.32023432897
6,644844.83787612175
7,639384.88829003065
8,631424.7018544788
9,623616.36526434985
10,620529.83570676355
11,620529.83570676355
