0,327064.57300000003
1,268230.44534843747
2,246237.00885832167
3,229249.35178461921
4,219362.07210624285
5,215116.5918787191
6,209754.70731945854
7,201854.06932623527
8,190523.94157781365
9,175772.49422774286
10,132257.2444435386
11,130442.77752287081
12,127891.90081181361
13,125716.38892152757
14,125178.52090951818
15,124767.76672209665
16,124489.96551688419
17,124426.25139558432
18,124413.34273132207
19,124413.34273132207
